CustomerID,recency,frequency,monetary,R,F,M,rfm,rfm_segment_name
11499,182.0,6,231.71,3,3,1,331,Potential loyal
11500,2.0,29,848.9118,5,5,2,552,Star
11501,2.0,24,809.6634,5,4,2,542,Star
11502,38.0,30,1001.9507,5,5,2,552,Star
11503,21.0,3,86.6762,5,2,1,521,Loyal
11504,239.0,4,54.14,3,3,1,331,Potential loyal
11505,5.0,36,1103.5171,5,5,2,552,Star
11506,67.0,31,916.2976,5,5,2,552,Star
11507,12.0,29,859.4621999999999,5,5,2,552,Star
11508,228.0,4,83.2042,3,3,1,331,Potential loyal
11509,152.0,3,198.57999999999998,4,2,1,421,Loyal
11510,3.0,16,389.2839,5,4,1,541,Loyal
11511,290.0,1,35.0,2,1,1,211,Hold and improve
11512,1.0,1,2071.4196,5,1,3,513,Loyal
11513,203.0,4,855.2204,3,3,2,332,Potential loyal
11514,187.0,1,35.0,3,1,1,311,Potential loyal
11515,252.0,3,5661.0124,3,2,5,325,Potential loyal
11516,195.0,5,5676.9282,3,3,5,335,Potential loyal
11517,127.0,5,130.3004,4,3,1,431,Loyal
11518,48.0,6,121.45,5,3,1,531,Loyal
11520,5.0,30,1022.8072,5,5,2,552,Star
11521,52.0,4,56.84,5,3,1,531,Loyal
11522,330.0,4,5657.3282,2,3,5,235,Hold and improve
11523,316.0,3,2149.0238,2,2,3,223,Hold and improve
11524,122.0,2,44.980000000000004,4,2,1,421,Loyal
11525,309.0,4,5689.2696,2,3,5,235,Hold and improve
11526,328.0,3,2149.0238,2,2,3,223,Hold and improve
11527,58.0,3,44.16,5,2,1,521,Loyal
11528,312.0,5,2225.9739,2,3,3,233,Hold and improve
11529,327.0,6,5732.2538,2,3,5,235,Hold and improve
11530,80.0,22,699.0379,4,4,2,442,Loyal
11531,323.0,3,5631.9482,2,2,5,225,Hold and improve
11532,2.0,4,54.14,5,3,1,531,Loyal
11533,228.0,1,6.87,3,1,1,311,Potential loyal
11534,317.0,3,5674.4644,2,2,5,225,Hold and improve
11535,288.0,6,5710.2782,2,3,5,235,Hold and improve
11536,282.0,5,5676.9282,2,3,5,235,Hold and improve
11537,279.0,2,5627.3682,2,2,5,225,Hold and improve
11538,302.0,3,5693.3081999999995,2,2,5,225,Hold and improve
11539,278.0,6,5770.42,2,3,5,235,Hold and improve
11540,282.0,4,5698.2582,2,3,5,235,Hold and improve
11541,259.0,5,5723.3238,2,3,5,235,Hold and improve
11542,231.0,3,68.94,3,2,1,321,Potential loyal
11543,8.0,1,53.99,5,1,1,511,Loyal
11544,122.0,2,88.98,4,2,1,421,Loyal
11545,168.0,1,53.99,3,1,1,311,Potential loyal
11546,291.0,5,4221.7992,2,3,4,234,Hold and improve
11547,153.0,5,4727.796200000001,4,3,4,434,Loyal
11549,17.0,9,6795.925499999999,5,4,5,545,Star
11550,287.0,5,4994.1906,2,3,4,234,Hold and improve
11551,302.0,1,53.99,2,1,1,211,Hold and improve
11552,0.0,0,0.0,5,1,1,511,Loyal
11553,128.0,1,42.98,4,1,1,411,Loyal
11554,0.0,0,0.0,5,1,1,511,Loyal
11555,234.0,1,33.6442,3,1,1,311,Potential loyal
11556,8.0,1,21.49,5,1,1,511,Loyal
11557,142.0,1,42.98,4,1,1,411,Loyal
11558,29.0,1,42.98,5,1,1,511,Loyal
11559,30.0,1,33.6442,5,1,1,511,Loyal
11560,26.0,1,53.99,5,1,1,511,Loyal
11561,292.0,2,4098.1964,2,2,4,224,Hold and improve
11562,185.0,2,81.7115,3,2,1,321,Potential loyal
11563,176.0,1,53.99,3,1,1,311,Potential loyal
11564,285.0,2,4120.5178,2,2,4,224,Hold and improve
11565,112.0,1,33.6442,4,1,1,411,Loyal
11566,24.0,54,1407.1986,5,5,2,552,Star
11567,288.0,1,53.99,2,1,1,211,Hold and improve
11568,100.0,5,6554.869200000001,4,3,5,435,Loyal
11569,39.0,1,33.6442,5,1,1,511,Loyal
11570,289.0,2,4142.8392,2,2,4,224,Hold and improve
11571,283.0,4,4169.0578000000005,2,3,4,234,Hold and improve
11572,295.0,6,4225.0776000000005,2,3,4,234,Hold and improve
11573,154.0,1,34.99,4,1,1,411,Loyal
11574,288.0,1,33.6442,2,1,1,211,Hold and improve
11575,104.0,7,6601.159,4,4,5,445,Loyal
11576,280.0,3,4240.5178,2,2,4,224,Hold and improve
11577,291.0,2,4098.1964,2,2,4,224,Hold and improve
11578,291.0,4,4172.7992,2,3,4,234,Hold and improve
11579,150.0,2,52.278400000000005,4,2,1,421,Loyal
11580,256.0,1,33.6442,3,1,1,311,Potential loyal
11581,37.0,11,271.691,5,4,1,541,Loyal
11582,280.0,3,4131.8405999999995,2,2,4,224,Hold and improve
11583,264.0,3,4150.4878,2,2,4,224,Hold and improve
11584,104.0,1,17.2884,4,1,1,411,Loyal
11585,0.0,0,0.0,5,1,1,511,Loyal
11586,62.0,1,17.2884,5,1,1,511,Loyal
11587,263.0,5,4296.7764,2,3,4,234,Hold and improve
11588,230.0,2,4120.5178,3,2,4,324,Potential loyal
11589,207.0,2,39.95,3,2,1,321,Potential loyal
11590,219.0,4,4150.477800000001,3,3,4,334,Potential loyal
11591,219.0,2,2115.0382,3,2,3,323,Potential loyal
11592,230.0,2,2053.6782,3,2,3,323,Potential loyal
11593,192.0,2,2091.3996,3,2,3,323,Potential loyal
11594,133.0,2,87.63419999999999,4,2,1,421,Loyal
11595,0.0,0,0.0,5,1,1,511,Loyal
11596,89.0,3,64.95,4,2,1,421,Loyal
11597,0.0,0,0.0,5,1,1,511,Loyal
11598,279.0,5,4302.4192,2,3,4,234,Hold and improve
11599,199.0,5,2152.3122000000003,3,3,3,333,Potential loyal
11600,236.0,1,33.6442,3,1,1,311,Potential loyal
11601,204.0,4,2120.0108,3,3,3,333,Potential loyal
11602,171.0,1,33.6442,3,1,1,311,Potential loyal
11603,82.0,5,6532.5478,4,3,5,435,Loyal
11604,74.0,7,6564.8262,5,4,5,545,Star
11605,303.0,2,4098.1964,2,2,4,224,Hold and improve
11606,183.0,4,2118.668,3,3,3,333,Potential loyal
11607,201.0,3,2101.3796,3,2,3,323,Potential loyal
11608,16.0,1,33.6442,5,1,1,511,Loyal
11609,36.0,9,6663.8405999999995,5,4,5,545,Star
11610,58.0,6,6576.5078,5,3,5,535,Loyal
11611,182.0,1,2049.0982,3,1,3,313,Potential loyal
11612,41.0,6,6593.1864000000005,5,3,5,535,Loyal
11613,248.0,4,4150.477800000001,3,3,4,334,Potential loyal
11614,267.0,5,4204.4678,2,3,4,234,Hold and improve
11615,259.0,7,5004.0892,2,4,4,244,Hold and improve
11616,257.0,10,5083.9218,2,4,4,244,Hold and improve
11617,265.0,4,5689.2696,2,3,5,235,Hold and improve
11618,322.0,4,2146.3596000000002,2,3,3,233,Hold and improve
11619,27.0,29,813.306,5,5,2,552,Star
11620,154.0,4,54.14,4,3,1,431,Loyal
11621,60.0,6,178.5657,5,3,1,531,Loyal
11622,196.0,5,178.70350000000002,3,3,1,331,Potential loyal
11623,246.0,5,5705.9924,3,3,5,335,Potential loyal
11624,248.0,2,5649.6896,3,2,5,325,Potential loyal
11625,249.0,4,5672.3482,3,3,5,335,Potential loyal
11626,265.0,4,5734.8282,2,3,5,235,Hold and improve
11627,50.0,4,63.169999999999995,5,3,1,531,Loyal
11628,272.0,3,5634.2382,2,2,5,225,Hold and improve
11629,254.0,4,5706.3182,3,3,5,335,Potential loyal
11630,245.0,3,5684.6896,3,2,5,325,Potential loyal
11631,4.0,31,953.4115,5,5,2,552,Star
11633,46.0,1,6.87,5,1,1,511,Loyal
11634,246.0,3,41.87,3,2,1,321,Potential loyal
11635,99.0,3,49.56,4,2,1,421,Loyal
11636,109.0,3,83.6142,4,2,1,421,Loyal
11637,316.0,3,41.87,2,2,1,221,Hold and improve
11638,71.0,4,83.2042,5,3,1,531,Loyal
11639,50.0,4,121.70150000000001,5,3,1,531,Loyal
11640,40.0,11,401.4961,5,4,1,541,Loyal
11641,132.0,10,376.2877,4,4,1,441,Loyal
11642,5.0,12,479.89,5,4,2,542,Star
11643,177.0,5,113.5273,3,3,1,331,Potential loyal
11644,225.0,2,44.980000000000004,3,2,1,321,Potential loyal
11645,49.0,1,53.99,5,1,1,511,Loyal
11646,156.0,3,112.5381,4,2,1,421,Loyal
11647,316.0,4,2145.3396000000002,2,3,3,233,Hold and improve
11648,118.0,2,88.99000000000001,4,2,1,421,Loyal
11649,249.0,3,93.57,3,2,1,321,Potential loyal
11650,12.0,4,132.6142,5,3,1,531,Loyal
11651,72.0,8,311.5342,5,4,1,541,Loyal
11652,11.0,14,458.111,5,4,1,541,Loyal
11653,78.0,5,175.69150000000002,4,3,1,431,Loyal
11654,248.0,4,5727.2937999999995,3,3,5,335,Potential loyal
11655,27.0,4,65.46000000000001,5,3,1,531,Loyal
11656,109.0,3,78.6242,4,2,1,421,Loyal
11657,217.0,4,126.6915,3,3,1,331,Potential loyal
11658,157.0,5,139.2284,4,3,1,431,Loyal
11659,29.0,9,285.2942,5,4,1,541,Loyal
11660,134.0,15,449.9504,4,4,1,441,Loyal
11661,15.0,10,337.5457,5,4,1,541,Loyal
11662,175.0,4,110.8584,3,3,1,331,Potential loyal
11663,316.0,5,5705.9924,2,3,5,235,Hold and improve
11664,310.0,5,5705.9924,2,3,5,235,Hold and improve
11665,317.0,4,5706.3182,2,3,5,235,Hold and improve
11666,324.0,4,2129.0681999999997,2,3,3,233,Hold and improve
11667,10.0,3,93.57,5,2,1,521,Loyal
11668,13.0,3,83.6142,5,2,1,521,Loyal
11669,131.0,6,139.0284,4,3,1,431,Loyal
11670,102.0,4,110.8584,4,3,1,431,Loyal
11671,264.0,4,5741.7169,2,3,5,235,Hold and improve
11672,102.0,3,136.08620000000002,4,2,1,421,Loyal
11673,300.0,6,203.89260000000002,2,3,1,231,Hold and improve
11674,132.0,4,101.25999999999999,4,3,1,431,Loyal
11675,322.0,2,5649.6896,2,2,5,225,Hold and improve
11676,20.0,3,93.57,5,2,1,521,Loyal
11677,29.0,10,372.6535,5,4,1,541,Loyal
11678,326.0,3,5654.2696,2,2,5,225,Hold and improve
11679,30.0,4,166.5942,5,3,1,531,Loyal
11680,119.0,2,44.980000000000004,4,2,1,421,Loyal
11681,34.0,5,144.9126,5,3,1,531,Loyal
11682,20.0,4,252.98000000000002,5,3,1,531,Loyal
11683,324.0,5,5684.6066,2,3,5,235,Hold and improve
11684,17.0,2,63.97,5,2,1,521,Loyal
11685,16.0,5,140.10840000000002,5,3,1,531,Loyal
11687,190.0,3,106.2784,3,2,1,321,Potential loyal
11688,317.0,5,5726.3681,2,3,5,235,Hold and improve
11689,118.0,2,88.99000000000001,4,2,1,421,Loyal
11690,246.0,4,5689.3081999999995,3,3,5,335,Potential loyal
11691,223.0,4,172.91,3,3,1,331,Potential loyal
11692,174.0,2,39.99,3,2,1,321,Potential loyal
11693,334.0,1,2049.0982,2,1,3,213,Hold and improve
11694,92.0,2,87.63419999999999,4,2,1,421,Loyal
11695,131.0,4,132.6142,4,3,1,431,Loyal
11696,243.0,2,5627.3682,3,2,5,325,Potential loyal
11697,86.0,5,169.3157,4,3,1,431,Loyal
11698,78.0,5,246.01729999999998,4,3,1,431,Loyal
11699,141.0,5,176.79840000000002,4,3,1,431,Loyal
11700,202.0,5,149.9026,3,3,1,331,Potential loyal
11701,238.0,4,132.6142,3,3,1,331,Potential loyal
11702,45.0,4,103.55000000000001,5,3,1,531,Loyal
11703,43.0,4,110.8584,5,3,1,531,Loyal
11705,215.0,5,5701.5396,3,3,5,335,Potential loyal
11706,86.0,2,88.99000000000001,4,2,1,421,Loyal
11707,218.0,5,5774.7269,3,3,5,335,Potential loyal
11708,214.0,4,5670.1696,3,3,5,335,Potential loyal
11709,76.0,11,400.6004,4,4,1,441,Loyal
11710,17.0,3,106.2784,5,2,1,521,Loyal
11711,4.0,49,1385.8706,5,5,2,552,Star
11712,61.0,8,195.95,5,4,1,541,Loyal
11713,38.0,5,151.2484,5,3,1,531,Loyal
11714,228.0,2,63.97,3,2,1,321,Potential loyal
11715,3.0,3,93.0473,5,2,1,521,Loyal
11716,211.0,3,49.56,3,2,1,321,Potential loyal
11717,1.0,5,191.1242,5,3,1,531,Loyal
11718,282.0,4,117.21260000000001,2,3,1,231,Hold and improve
11719,100.0,11,403.83459999999997,4,4,1,441,Loyal
11720,157.0,6,131.2384,4,3,1,431,Loyal
11721,73.0,5,124.49260000000001,5,3,1,531,Loyal
11722,50.0,5,176.0662,5,3,1,531,Loyal
11723,115.0,6,202.52,4,3,1,431,Loyal
11724,15.0,11,272.2342,5,4,1,541,Loyal
11725,240.0,5,185.8,3,3,1,331,Potential loyal
11726,22.0,7,257.3626,5,4,1,541,Loyal
11727,238.0,4,5721.968,3,3,5,335,Potential loyal
11728,53.0,4,112.2684,5,3,1,531,Loyal
11729,154.0,4,121.70150000000001,4,3,1,431,Loyal
11730,231.0,4,132.0562,3,3,1,331,Potential loyal
11731,146.0,5,151.1223,4,3,1,431,Loyal
11732,135.0,5,175.76839999999999,4,3,1,431,Loyal
11733,0.0,0,0.0,5,1,1,511,Loyal
11734,174.0,4,138.07,3,3,1,331,Potential loyal
11735,7.0,4,108.6242,5,3,1,531,Loyal
11736,25.0,4,181.6804,5,3,1,531,Loyal
11737,164.0,4,80.9142,3,3,1,331,Potential loyal
11738,2.0,12,390.6235,5,4,1,541,Loyal
11739,256.0,5,4518.4496,3,3,4,334,Potential loyal
11740,120.0,11,389.0357,4,4,1,441,Loyal
11741,311.0,3,5808.6896,2,2,5,225,Hold and improve
11742,220.0,5,5671.9382000000005,3,3,5,335,Potential loyal
11743,226.0,2,5649.6896,3,2,5,325,Potential loyal
11744,123.0,3,73.2242,4,2,1,421,Loyal
11745,238.0,5,5713.2938,3,3,5,335,Potential loyal
11746,50.0,4,84.55000000000001,5,3,1,531,Loyal
11747,77.0,4,164.91,4,3,1,431,Loyal
11748,58.0,7,174.8084,5,4,1,541,Loyal
11749,235.0,3,54.95,3,2,1,321,Potential loyal
11750,89.0,6,7916.1082,4,3,5,435,Loyal
11751,164.0,6,7966.4496,3,3,5,335,Potential loyal
11752,23.0,8,237.4042,5,4,1,541,Loyal
11753,75.0,3,79.94,4,2,1,421,Loyal
11754,151.0,4,5888.3485,4,3,5,435,Loyal
11755,133.0,5,86.8184,4,3,1,431,Loyal
11756,65.0,6,7855.4066,5,3,5,535,Loyal
11757,32.0,4,81.2462,5,3,1,531,Loyal
11758,35.0,5,118.2062,5,3,1,531,Loyal
11759,172.0,3,7808.1582,3,2,5,325,Potential loyal
11760,40.0,9,343.4488,5,4,1,541,Loyal
11761,152.0,8,7971.462799999999,4,4,5,445,Loyal
11762,175.0,7,8004.4096,3,4,5,345,Potential loyal
11763,47.0,7,143.0981,5,4,1,541,Loyal
11764,174.0,6,7896.7624,3,3,5,335,Potential loyal
11765,155.0,5,7897.138199999999,4,3,5,435,Loyal
11766,171.0,11,8098.0725999999995,3,4,5,345,Potential loyal
11767,169.0,7,8118.2044,3,4,5,345,Potential loyal
11768,167.0,4,7889.1238,3,3,5,335,Potential loyal
11769,102.0,17,593.2288,4,4,2,442,Loyal
11770,69.0,4,83.2042,5,3,1,531,Loyal
11771,157.0,3,115.7404,4,2,1,421,Loyal
11772,227.0,4,5679.649600000001,3,3,5,335,Potential loyal
11773,242.0,4,5757.149600000001,3,3,5,335,Potential loyal
11774,198.0,3,5654.2696,3,2,5,325,Potential loyal
11775,208.0,4,5672.3482,3,3,5,335,Potential loyal
11776,208.0,4,5852.649600000001,3,3,5,335,Potential loyal
11777,189.0,5,5684.229600000001,3,3,5,335,Potential loyal
11778,182.0,2,5627.3682,3,2,5,325,Potential loyal
11779,188.0,2,5627.3682,3,2,5,325,Potential loyal
11780,193.0,5,5728.3138,3,3,5,335,Potential loyal
11781,20.0,5,182.9127,5,3,1,531,Loyal
11782,104.0,6,147.5396,4,3,1,431,Loyal
11783,231.0,4,112.2684,3,3,1,331,Potential loyal
11784,12.0,12,372.7084,5,4,1,541,Loyal
11785,120.0,3,78.6242,4,2,1,421,Loyal
11786,0.0,0,0.0,5,1,1,511,Loyal
11787,54.0,4,112.2684,5,3,1,531,Loyal
11788,130.0,5,267.54,4,3,1,431,Loyal
11789,244.0,3,75.51419999999999,3,2,1,321,Potential loyal
11790,220.0,5,170.6515,3,3,1,331,Potential loyal
11791,28.0,3,118.0573,5,2,1,521,Loyal
11792,181.0,3,116.7115,3,2,1,321,Potential loyal
11793,321.0,4,132.5842,2,3,1,231,Hold and improve
11794,31.0,3,47.269999999999996,5,2,1,521,Loyal
11795,34.0,3,78.6242,5,2,1,521,Loyal
11796,212.0,7,5784.345499999999,3,4,5,345,Potential loyal
11797,182.0,6,5748.098599999999,3,3,5,335,Potential loyal
11798,200.0,3,5704.6795999999995,3,2,5,325,Potential loyal
11799,202.0,5,5695.5496,3,3,5,335,Potential loyal
11800,137.0,4,84.55000000000001,4,3,1,431,Loyal
11801,17.0,1,48.0673,5,1,1,511,Loyal
11802,28.0,12,325.59,5,4,1,541,Loyal
11803,36.0,6,272.8358,5,3,1,531,Loyal
11804,138.0,5,138.9899,4,3,1,431,Loyal
11805,54.0,4,138.95,5,3,1,531,Loyal
11806,87.0,4,103.55000000000001,4,3,1,431,Loyal
11807,108.0,5,181.05620000000002,4,3,1,431,Loyal
11808,65.0,14,694.1904,5,4,2,542,Star
11809,201.0,4,5732.918,3,3,5,335,Potential loyal
11810,187.0,5,5729.6596,3,3,5,335,Potential loyal
11811,194.0,2,5649.6896,3,2,5,325,Potential loyal
11812,193.0,3,5654.2696,3,2,5,325,Potential loyal
11813,183.0,3,5704.6795999999995,3,2,5,325,Potential loyal
11814,112.0,5,109.9257,4,3,1,431,Loyal
11815,307.0,5,5705.9924,2,3,5,235,Hold and improve
11816,311.0,3,5683.3338,2,2,5,225,Hold and improve
11817,319.0,2,5649.6896,2,2,5,225,Hold and improve
11818,332.0,5,5737.3755,2,3,5,235,Hold and improve
11819,316.0,2,14.56,2,2,1,221,Hold and improve
11820,23.0,10,347.8742,5,4,1,541,Loyal
11821,117.0,7,219.0535,4,4,1,441,Loyal
11822,124.0,3,87.6473,4,2,1,421,Loyal
11823,58.0,11,237.3026,5,4,1,541,Loyal
11824,9.0,9,251.2504,5,4,1,541,Loyal
11825,319.0,3,5654.2696,2,2,5,225,Hold and improve
11826,316.0,2,5649.6896,2,2,5,225,Hold and improve
11827,20.0,14,648.3911,5,4,2,542,Star
11828,253.0,3,98.97,3,2,1,321,Potential loyal
11829,190.0,6,172.89000000000001,3,3,1,331,Potential loyal
11830,332.0,4,5726.9524,2,3,5,235,Hold and improve
11831,321.0,3,5683.3338,2,2,5,225,Hold and improve
11832,111.0,4,128.03730000000002,4,3,1,431,Loyal
11833,31.0,11,367.49,5,4,1,541,Loyal
11834,318.0,3,5661.0124,2,2,5,225,Hold and improve
11835,224.0,7,4585.6024,3,4,4,344,Potential loyal
11836,250.0,2,69.99000000000001,3,2,1,321,Potential loyal
11837,311.0,5,5690.972400000001,2,3,5,235,Hold and improve
11838,122.0,6,152.1615,4,3,1,431,Loyal
11839,199.0,4,5727.2937999999995,3,3,5,335,Potential loyal
11840,238.0,3,89.9373,3,2,1,321,Potential loyal
11841,53.0,13,475.39149999999995,5,4,2,542,Star
11842,25.0,4,110.3357,5,3,1,531,Loyal
11843,295.0,4,137.0335,2,3,1,231,Hold and improve
11844,85.0,1,48.0673,4,1,1,411,Loyal
11845,20.0,11,290.3626,5,4,1,541,Loyal
11846,171.0,2,83.0673,3,2,1,321,Potential loyal
11847,44.0,4,126.6915,5,3,1,531,Loyal
11848,23.0,4,97.6273,5,3,1,531,Loyal
11849,32.0,1,48.0673,5,1,1,511,Loyal
11850,208.0,5,173.7877,3,3,1,331,Potential loyal
11851,24.0,2,83.0673,5,2,1,521,Loyal
11852,118.0,4,126.6915,4,3,1,431,Loyal
11853,191.0,3,93.0473,3,2,1,321,Potential loyal
11854,196.0,8,5779.912399999999,3,4,5,345,Potential loyal
11855,109.0,3,93.0473,4,2,1,421,Loyal
11856,30.0,2,65.3557,5,2,1,521,Loyal
11857,24.0,4,133.0273,5,3,1,531,Loyal
11858,169.0,2,83.0673,3,2,1,321,Potential loyal
11860,47.0,2,68.6442,5,2,1,521,Loyal
11861,7.0,13,377.52,5,4,1,541,Loyal
11862,67.0,5,224.46,5,3,1,531,Loyal
11863,116.0,3,60.88,4,2,1,421,Loyal
11864,205.0,3,60.88,3,2,1,321,Potential loyal
11865,84.0,4,142.9273,4,3,1,431,Loyal
11866,245.0,2,50.9,3,2,1,321,Potential loyal
11867,67.0,4,108.81,5,3,1,531,Loyal
11868,12.0,11,327.5842,5,4,1,541,Loyal
11869,48.0,12,328.4581,5,4,1,541,Loyal
11870,0.0,0,0.0,5,1,1,511,Loyal
11871,213.0,2,68.6442,3,2,1,321,Potential loyal
11872,186.0,5,5707.3382,3,3,5,335,Potential loyal
11873,205.0,5,5690.972400000001,3,3,5,335,Potential loyal
11874,162.0,4,93.52,4,3,1,431,Loyal
11875,38.0,9,378.8026,5,4,1,541,Loyal
11876,96.0,4,107.4642,4,3,1,431,Loyal
11877,1.0,2,58.85,5,2,1,521,Loyal
11878,17.0,4,86.5742,5,3,1,531,Loyal
11879,57.0,5,141.62040000000002,5,3,1,531,Loyal
11880,56.0,4,67.75,5,3,1,531,Loyal
11881,12.0,7,198.3,5,4,1,541,Loyal
11882,169.0,2,50.9,3,2,1,321,Potential loyal
11883,45.0,4,82.25999999999999,5,3,1,531,Loyal
11884,314.0,3,79.97,2,2,1,221,Hold and improve
11885,327.0,3,5654.2696,2,2,5,225,Hold and improve
11886,194.0,4,5675.9082,3,3,5,335,Potential loyal
11887,184.0,4,95.87,3,3,1,331,Potential loyal
11888,285.0,3,2128.3896,2,2,3,223,Hold and improve
11889,299.0,4,59.800000000000004,2,3,1,231,Hold and improve
11890,176.0,6,193.9962,3,3,1,331,Potential loyal
11891,181.0,4,118.60419999999999,3,3,1,331,Potential loyal
11892,159.0,5,7885.4396,4,3,5,435,Loyal
11893,158.0,5,7883.4496,4,3,5,435,Loyal
11894,175.0,9,8012.0538,3,4,5,345,Potential loyal
11895,156.0,5,7899.1238,4,3,5,435,Loyal
11896,170.0,6,7930.2996,3,3,5,335,Potential loyal
11897,76.0,6,7954.4366,4,3,5,435,Loyal
11898,158.0,6,7934.103800000001,4,3,5,435,Loyal
11899,173.0,7,8011.7425,3,4,5,345,Potential loyal
11900,170.0,7,8015.3922,3,4,5,345,Potential loyal
11901,50.0,7,8033.4196,5,4,5,545,Star
11902,159.0,4,69.11999999999999,4,3,1,431,Loyal
11903,168.0,4,7862.1482,3,3,5,335,Potential loyal
11904,180.0,7,8033.8286,3,4,5,345,Potential loyal
11905,175.0,7,7949.3396,3,4,5,345,Potential loyal
11906,169.0,7,7943.0338,3,4,5,345,Potential loyal
11907,161.0,5,7891.7282,4,3,5,435,Loyal
11908,127.0,3,7830.479600000001,4,2,5,425,Loyal
11909,149.0,7,7876.6324,4,4,5,445,Loyal
11910,147.0,5,7898.4396,4,3,5,435,Loyal
11911,8.0,4,123.03620000000001,5,3,1,531,Loyal
11912,37.0,6,7860.319600000001,5,3,5,535,Loyal
11913,3.0,4,56.83839999999999,5,3,1,531,Loyal
11914,127.0,8,7931.662399999999,4,4,5,445,Loyal
11915,126.0,8,7927.0338,4,4,5,445,Loyal
11916,129.0,7,7965.899600000001,4,4,5,445,Loyal
11917,131.0,6,7882.718199999999,4,3,5,435,Loyal
11918,34.0,7,7938.0437999999995,5,4,5,545,Star
11919,8.0,8,7958.5782,5,4,5,545,Star
11920,18.0,7,7908.6938,5,4,5,545,Star
11921,36.0,5,128.0784,5,3,1,531,Loyal
11922,67.0,10,259.1342,5,4,1,541,Loyal
11923,319.0,1,35.0,2,1,1,211,Hold and improve
11924,192.0,4,5642.3482,3,3,5,335,Potential loyal
11925,192.0,5,5724.6496,3,3,5,335,Potential loyal
11926,193.0,3,68.83000000000001,3,2,1,321,Potential loyal
11927,0.0,0,0.0,5,1,1,511,Loyal
11929,12.0,8,4982.8273,5,4,4,544,Star
11930,13.0,5,5035.8099999999995,5,3,4,534,Loyal
11931,56.0,7,256.845,5,4,1,541,Loyal
11932,156.0,6,149.9057,4,3,1,431,Loyal
11933,184.0,3,5684.6896,3,2,5,325,Potential loyal
11934,201.0,5,5812.3612,3,3,5,335,Potential loyal
11935,205.0,1,35.0,3,1,1,311,Potential loyal
11936,267.0,3,44.57,2,2,1,221,Hold and improve
11937,179.0,4,5657.3282,3,3,5,335,Potential loyal
11938,296.0,1,15.9,2,1,1,211,Hold and improve
11939,192.0,4,2164.8796,3,3,3,333,Potential loyal
11940,4.0,2,68.6442,5,2,1,521,Loyal
11941,57.0,4,114.94,5,3,1,531,Loyal
11942,10.0,6,4780.9241999999995,5,3,4,534,Loyal
11943,16.0,7,4751.5784,5,4,4,544,Star
11944,9.0,7,4027.89,5,4,4,544,Star
11945,92.0,4,5666.9482,4,3,5,435,Loyal
11946,7.0,5,4712.29,5,3,4,534,Loyal
11947,2.0,5,4742.29,5,3,4,534,Loyal
11948,84.0,4,139.8873,4,3,1,431,Loyal
11949,96.0,2,68.6442,4,2,1,421,Loyal
11950,52.0,4,112.2684,5,3,1,531,Loyal
11951,47.0,8,131.3384,5,4,1,541,Loyal
11952,143.0,6,7912.4295999999995,4,3,5,435,Loyal
11953,104.0,6,100.7526,4,3,1,431,Loyal
11954,193.0,4,5666.9482,3,3,5,335,Potential loyal
11955,183.0,3,5704.6795999999995,3,2,5,325,Potential loyal
11956,210.0,2,5627.3682,3,2,5,325,Potential loyal
11957,319.0,3,70.5942,2,2,1,221,Hold and improve
11958,49.0,5,161.6815,5,3,1,531,Loyal
11959,49.0,4,142.1242,5,3,1,531,Loyal
11960,153.0,3,79.97,4,2,1,421,Loyal
11961,82.0,3,73.2242,4,2,1,421,Loyal
11962,134.0,3,53.970000000000006,4,2,1,421,Loyal
11964,141.0,6,7950.2444,4,3,5,435,Loyal
11965,28.0,6,183.2046,5,3,1,531,Loyal
11966,11.0,4,107.34620000000001,5,3,1,531,Loyal
11967,143.0,6,7914.0808,4,3,5,435,Loyal
11968,133.0,3,7833.1582,4,2,5,425,Loyal
11969,134.0,6,7942.4295999999995,4,3,5,435,Loyal
11970,99.0,4,112.2684,4,3,1,431,Loyal
11971,34.0,4,125.72040000000001,5,3,1,531,Loyal
11972,7.0,5,72.53,5,3,1,531,Loyal
11973,293.0,5,97.5942,2,3,1,231,Hold and improve
11974,24.0,5,134.7104,5,3,1,531,Loyal
11975,76.0,6,226.5842,4,3,1,431,Loyal
11976,125.0,6,7871.696599999999,4,3,5,435,Loyal
11977,135.0,8,8017.8696,4,4,5,445,Loyal
11978,46.0,3,74.98,5,2,1,521,Loyal
11979,234.0,8,4611.3896,3,4,4,344,Potential loyal
11980,31.0,5,150.0362,5,3,1,531,Loyal
11981,263.0,3,91.46000000000001,2,2,1,221,Hold and improve
11982,88.0,5,121.53,4,3,1,431,Loyal
11983,310.0,2,5627.3682,2,2,5,225,Hold and improve
11984,236.0,6,4504.3424,3,3,4,334,Potential loyal
11985,304.0,1,48.0673,2,1,1,211,Hold and improve
11986,123.0,11,8061.8796,4,4,5,445,Loyal
11987,49.0,8,386.6366,5,4,1,541,Loyal
11988,144.0,6,7855.4066,4,3,5,435,Loyal
11989,144.0,5,7893.638199999999,4,3,5,435,Loyal
11990,128.0,7,7932.718000000001,4,4,5,445,Loyal
11991,10.0,6,7892.0838,5,3,5,535,Loyal
11992,18.0,5,7892.748,5,3,5,535,Loyal
11993,6.0,7,7891.3624,5,4,5,545,Star
11994,127.0,5,7919.1138,4,3,5,435,Loyal
11995,19.0,7,8045.025799999999,5,4,5,545,Star
